VBat1,VBat2,VBat3,TEx1,TEx2,TIn1,TIn2,TIn3,5VLine,12VLine,
  57,  56,  68,4095,4095,1471,1439,1297,2114,1356,1019,
  57,  55,  70,4095,4095,1470,1440,1296,2113,1345,1018,
  57,  57,  70,4095,4095,1469,1440,1297,2117,1345,1018,
  56,  56,  69,4095,4095,1468,1439,1301,2116,1347,1018,
  56,  56,  69,4095,4095,1469,1439,1296,2118,1337,1018,
  57,  56,  71,4095,4095,1469,1439,1298,2114,1331,1020,
  56,  55,  69,4095,4095,1468,1440,1298,2116,1341,1018,
  57,  56,  70,4095,4095,1467,1440,1299,2117,1322,1019,
  57,  57,  69,4095,4095,1466,1438,1299,2115,1357,1019,
  57,  58,  70,4095,4095,1469,1441,1298,2116,1348,1018,
  55,  55,  69,4095,4095,1469,1438,1298,2118,1353,1019,
  56,  56,  71,4095,4095,1467,1440,1299,2114,1347,1019,
  56,  55,  69,4095,4095,1469,1439,1300,2116,1354,1019,
  55,  56,  70,4095,4095,1469,1439,1298,2116,1340,1017,
  56,  57,  69,4095,4095,1468,1439,1297,2114,1346,1018,
  56,  55,  69,4095,4095,1470,1438,1295,2115,1335,1018,
  56,  55,  69,4095,4095,1467,1440,1300,2114,1322,1020,
  57,  57,  70,4095,4095,1469,1440,1303,2119,1368,1020,
  57,  55,  69,4095,4095,1470,1439,1298,2117,1335,1017,
  56,  56,  69,4095,4095,1468,1439,1297,2113,1344,1019,
  57,  55,  69,4095,4095,1467,1441,1298,2116,1341,1020,
  57,  56,  70,4095,4095,1471,1440,1298,2114,1345,1020,
  57,  56,  69,4095,4095,1469,1440,1298,2114,1345,1019,
  57,  55,  70,4095,4095,1467,1440,1300,2117,1344,1019,
  56,  56,  69,4095,4095,1469,1441,1297,2121,1360,1020,
  57,  55,  67,4095,4095,1469,1440,1298,2114,1339,1019,
  58,  56,  68,4095,4095,1469,1440,1300,2114,1340,1019,
  57,  56,  69,4095,4095,1468,1441,1296,2117,1339,1018,
  57,  55,  70,4095,4095,1468,1441,1298,2117,1344,1020,
  56,  56,  70,4095,4095,1470,1439,1298,2117,1339,1019,
  56,  55,  70,4095,4095,1469,1441,1298,2118,1348,1019,
  57,  57,  69,4095,4095,1469,1440,1297,2120,1345,1019,
  57,  56,  69,4095,4095,1469,1439,1297,2115,1341,1021,
  58,  57,  68,4095,4095,1469,1438,1297,2116,1361,1019,
  57,  56,  68,4095,4095,1469,1439,1298,2115,1348,1020,
  55,  57,  68,4095,4095,1469,1441,1299,2120,1321,1020,
  57,  55,  68,4095,4095,1470,1441,1298,2116,1342,1019,
  58,  57,  70,4095,4095,1470,1439,1297,2115,1365,1018,
  56,  56,  69,4095,4095,1470,1441,1298,2118,1343,1019,
  57,  57,  69,4095,4095,1468,1439,1300,2115,1348,1020,
  56,  55,  69,4095,4095,1469,1439,1297,2121,1349,1019,
  57,  56,  69,4095,4095,1469,1440,1295,2120,1351,1020,
  57,  55,  69,4095,4095,1469,1440,1299,2114,1345,1019,
  57,  56,  70,4095,4095,1470,1440,1297,2112,1375,1020,
  55,  55,  69,4095,4095,1471,1441,1298,2115,1349,1020,
  57,  57,  70,4095,4095,1469,1440,1297,2114,1343,1018,
  57,  56,  71,4095,4095,1469,1441,1301,2117,1350,1020,
  57,  55,  69,4095,4095,1469,1442,1298,2116,1343,1020,
  57,  55,  69,4095,4095,1470,1439,1300,2114,1342,1019,
  56,  56,  68,4095,4095,1470,1441,1299,2114,1355,1019,
  57,  57,  69,4095,4095,1469,1440,1298,2114,1352,1021,
  56,  57,  70,4095,4095,1470,1440,1302,2116,1338,1019,
  58,  56,  69,4095,4095,1469,1442,1296,2115,1337,1020,
  56,  56,  67,4095,4095,1470,1438,1299,2115,1346,1021,
  57,  58,  70,4095,4095,1469,1440,1297,2117,1330,1021,
  57,  57,  70,4095,4095,1470,1439,1299,2117,1329,1019,
  56,  58,  69,4095,4095,1470,1440,1298,2113,1391,1019,
  55,  57,  69,4095,4095,1471,1440,1295,2120,1339,1018,
  57,  56,  69,4095,4095,1469,1440,1298,2119,1349,1020,
  56,  55,  69,4095,4095,1469,1441,1299,2115,1334,1020,
  56,  55,  69,4095,4095,1470,1441,1300,2118,1339,1019,
  58,  57,  69,4095,4095,1470,1440,1301,2114,1346,1022,
  56,  55,  68,4095,4095,1470,1439,1299,2116,1348,1019,
  57,  57,  69,4095,4095,1470,1438,1297,2115,1335,1021,
  55,  57,  69,4095,4095,1468,1439,1298,2116,1345,1020,
  56,  56,  69,4095,4095,1470,1441,1297,2117,1355,1020,
  56,  55,  69,4095,4095,1471,1440,1299,2114,1348,1020,
  56,  56,  67,4095,4095,1469,1440,1298,2115,1333,1018,
  57,  57,  69,4095,4095,1471,1441,1301,2112,1346,1020,
  56,  57,  70,4095,4095,1470,1441,1298,2114,1340,1019,
  55,  55,  69,4095,4095,1469,1440,1296,2118,1344,1020,
  57,  56,  68,4095,4095,1471,1443,1297,2116,1333,1021,
  56,  56,  69,4095,4095,1471,1441,1297,2117,1333,1020,
  56,  55,  69,4095,4095,1470,1440,1299,2114,1342,1021,
  57,  55,  70,4095,4095,1471,1439,1295,2114,1341,1019,
  56,  57,  69,4095,4095,1472,1440,1299,2113,1351,1021,
  57,  57,  70,4095,4095,1470,1441,1295,2117,1343,1020,
  56,  55,  69,4095,4095,1470,1441,1297,2116,1341,1019,
  57,  56,  69,4095,4095,1470,1441,1301,2120,1337,1019,
  57,  56,  70,4095,4095,1471,1441,1297,2115,1338,1019,
  56,  55,  70,4095,4095,1470,1440,1299,2114,1341,1020,
  57,  56,  68,4095,4095,1471,1441,1299,2117,1346,1019,
  56,  56,  67,4095,4095,1471,1441,1298,2114,1335,1021,
  57,  57,  69,4095,4095,1471,1441,1299,2120,1318,1021,
  56,  55,  68,4095,4095,1472,1441,1297,2116,1348,1021,
  56,  56,  69,4095,4095,1471,1441,1301,2117,1353,1019,
  56,  56,  70,4095,4095,1469,1441,1297,2115,1326,1019,
  56,  55,  68,4095,4095,1471,1441,1297,2119,1338,1020,
  57,  57,  69,4095,4095,1471,1440,1298,2114,1324,1021,
  58,  56,  68,4095,4095,1470,1441,1298,2115,1340,1020,
  56,  57,  69,4095,4095,1470,1440,1297,2116,1329,1020,
  56,  56,  68,4095,4095,1469,1440,1296,2117,1323,1019,
  56,  55,  69,4095,4095,1471,1441,1300,2116,1330,1021,
  56,  56,  71,4095,4095,1470,1441,1298,2117,1323,1021,
  57,  56,  68,4095,4095,1469,1441,1299,2115,1346,1020,
  55,  54,  69,4095,4095,1469,1442,1298,2112,1340,1019,
  56,  55,  69,4095,4095,1470,1442,1295,2113,1331,1019,
  57,  56,  69,4095,4095,1471,1441,1296,2116,1327,1021,
  58,  57,  69,4095,4095,1472,1440,1300,2113,1323,1021,
  56,  57,  69,4095,4095,1472,1439,1300,2116,1323,1021,
  56,  55,  69,4095,4095,1471,1441,1297,2117,1315,1021,
  56,  55,  69,4095,4095,1470,1441,1297,2116,1323,1019,
  57,  55,  68,4095,4095,1471,1443,1297,2116,1346,1021,
  56,  55,  70,4095,4095,1470,1442,1298,2113,1294,1019,
  57,  56,  69,4095,4095,1472,1442,1299,2117,1335,1021,
  57,  56,  69,4095,4095,1471,1442,1297,2113,1342,1021,
  56,  56,  69,4095,4095,1473,1443,1297,2117,1339,1021,
  56,  55,  67,4095,4095,1472,1442,1299,2116,1338,1021,
  55,  56,  67,4095,4095,1471,1441,1299,2116,1346,1021,
  55,  56,  69,4095,4095,1471,1441,1296,2115,1355,1018,
  57,  56,  69,4095,4095,1473,1442,1299,2118,1340,1021,
  56,  57,  70,4095,4095,1471,1441,1298,2116,1340,1019,
  57,  55,  69,4095,4095,1471,1441,1298,2115,1346,1020,
  56,  55,  70,4095,4095,1473,1440,1300,2111,1352,1020,
  56,  58,  69,4095,4095,1473,1442,1298,2113,1352,1021,
  57,  58,  69,4095,4095,1470,1441,1297,2117,1332,1022,
  57,  54,  69,4095,4095,1471,1441,1299,2115,1313,1020,
  57,  55,  70,4095,4095,1474,1441,1298,2116,1348,1019,
  57,  57,  69,4095,4095,1471,1440,1297,2112,1355,1021,
  57,  55,  68,4095,4095,1473,1442,1300,2118,1338,1020,
  56,  56,  70,4095,4095,1470,1441,1296,2118,1362,1021,
  55,  57,  69,4095,4095,1470,1440,1298,2117,1323,1021,
  57,  56,  70,4095,4095,1470,1441,1295,2115,1362,1019,
  57,  55,  69,4095,4095,1470,1440,1300,2114,1354,1019,
  55,  55,  69,4095,4095,1472,1440,1297,2114,1345,1018,
  56,  56,  69,4095,4095,1469,1441,1296,2116,1348,1021,
  57,  55,  69,4095,4095,1471,1440,1295,2114,1336,1020,
  55,  56,  70,4095,4095,1474,1440,1298,2116,1316,1021,
  56,  56,  68,4095,4095,1470,1441,1295,2116,1336,1021,
  57,  55,  70,4095,4095,1473,1441,1297,2116,1337,1021,
  56,  56,  69,4095,4095,1469,1441,1299,2115,1360,1021,
  56,  56,  69,4095,4095,1473,1442,1298,2117,1346,1021,
  57,  56,  69,4095,4095,1473,1441,1295,2118,1321,1021,
  55,  57,  70,4095,4095,1472,1439,1294,2118,1342,1020,
  55,  57,  69,4095,4095,1475,1441,1297,2117,1336,1021,
  55,  56,  69,4095,4095,1472,1442,1300,2114,1340,1021,
  57,  55,  69,4095,4095,1473,1442,1297,2117,1337,1021,
  57,  56,  69,4095,4095,1473,1442,1297,2114,1335,1020,
  57,  55,  69,4095,4095,1474,1443,1300,2117,1339,1021,
  57,  56,  70,4095,4095,1472,1442,1298,2115,1337,1021,
  55,  56,  69,4095,4095,1473,1442,1297,2114,1342,1019,
  57,  56,  70,4095,4095,1472,1441,1296,2117,1351,1020,
  57,  55,  69,4095,4095,1473,1442,1300,2117,1335,1020,
  57,  57,  69,4095,4095,1471,1441,1297,2118,1329,1021,
  57,  55,  69,4095,4095,1471,1442,1299,2115,1365,1021,
  57,  56,  69,4095,4095,1472,1441,1297,2119,1341,1021,
  55,  55,  68,4095,4095,1471,1441,1297,2117,1367,1020,
  56,  57,  69,4095,4095,1471,1443,1292,2116,1346,1019,
  57,  57,  69,4095,4095,1471,1441,1298,2118,1331,1021,
  56,  57,  70,4095,4095,1473,1442,1298,2115,1357,1022,
  56,  57,  69,4095,4095,1474,1441,1298,2115,1327,1021,
  57,  56,  69,4095,4095,1473,1442,1299,2119,1352,1021,
  57,  55,  70,4095,4095,1471,1441,1296,2115,1347,1021,
  57,  56,  69,4095,4095,1472,1443,1297,2119,1345,1022,
  57,  57,  70,4095,4095,1473,1442,1297,2118,1343,1020,
  56,  56,  69,4095,4095,1472,1440,1299,2115,1357,1020,
  57,  56,  69,4095,4095,1473,1441,1298,2115,1336,1020,
  56,  56,  70,4095,4095,1473,1442,1297,2117,1340,1022,
  57,  56,  68,4095,4095,1474,1441,1298,2114,1340,1022,
  55,  56,  69,4095,4095,1471,1442,1298,2116,1284,1021,
  57,  57,  69,4095,4095,1474,1441,1296,2115,1352,1021,
  56,  55,  71,4095,4095,1472,1442,1298,2113,1345,1021,
  57,  57,  70,4095,4095,1472,1443,1297,2117,1335,1022,
  56,  55,  69,4095,4095,1472,1440,1298,2115,1340,1022,
  55,  57,  69,4095,4095,1473,1442,1300,2116,1299,1021,
  55,  55,  68,4095,4095,1471,1443,1297,2120,1339,1019,
  57,  57,  71,4095,4095,1473,1442,1295,2114,1306,1022,
  56,  56,  67,4095,4095,1472,1442,1299,2115,1349,1021,
  56,  56,  68,4095,4095,1472,1442,1295,2115,1357,1020,
  55,  57,  69,4095,4095,1472,1442,1297,2116,1345,1022,
  55,  56,  70,4095,4095,1473,1441,1297,2117,1347,1021,
  56,  56,  69,4095,4095,1474,1442,1299,2118,1346,1022,
  57,  57,  69,4095,4095,1473,1442,1300,2118,1346,1021,
  57,  56,  69,4095,4095,1472,1441,1295,2115,1300,1021,
  57,  57,  69,4095,4095,1471,1441,1297,2118,1341,1021,
  55,  56,  69,4095,4095,1474,1443,1299,2115,1338,1022,
  57,  57,  69,4095,4095,1474,1443,1298,2117,1355,1020,
  56,  56,  70,4095,4095,1473,1441,1299,2112,1344,1021,
  55,  56,  69,4095,4095,1473,1442,1299,2117,1307,1021,
  56,  56,  68,4095,4095,1471,1442,1295,2115,1361,1020,
  56,  56,  69,4095,4095,1472,1442,1299,2116,1361,1021,
  56,  56,  68,4095,4095,1471,1443,1295,2116,1345,1020,
  56,  56,  70,4095,4095,1472,1442,1300,2114,1350,1021,
  57,  57,  69,4095,4095,1475,1443,1297,2114,1367,1022,
  56,  55,  69,4095,4095,1474,1442,1299,2113,1337,1020,
  56,  55,  69,4095,4095,1473,1442,1299,2116,1313,1022,
  56,  55,  68,4095,4095,1472,1441,1299,2117,1343,1021,
  57,  55,  69,4095,4095,1473,1443,1300,2115,1356,1021,
  57,  56,  69,4095,4095,1473,1442,1298,2118,1341,1021,
  57,  55,  69,4095,4095,1473,1441,1296,2117,1339,1021,
  56,  56,  71,4095,4095,1474,1442,1297,2115,1341,1021,
  55,  57,  70,4095,4095,1472,1443,1301,2116,1355,1022,
  55,  55,  70,4095,4095,1471,1442,1298,2116,1343,1021,
  57,  56,  71,4095,4095,1473,1442,1298,2115,1345,1021,
  57,  57,  69,4095,4095,1473,1443,1297,2119,1338,1021,
  58,  55,  69,4095,4095,1473,1441,1300,2115,1362,1022,
  57,  56,  69,4095,4095,1472,1442,1300,2115,1323,1022,
  56,  56,  68,4095,4095,1472,1443,1298,2117,1349,1023,
  56,  57,  69,4095,4095,1472,1442,1296,2115,1354,1021,
  55,  55,  69,4095,4095,1473,1442,1297,2115,1348,1021,
  56,  57,  69,4095,4095,1473,1442,1299,2113,1334,1021,
  56,  56,  68,4095,4095,1472,1442,1296,2117,1337,1023,
  57,  57,  69,4095,4095,1473,1443,1299,2118,1338,1021,
  56,  56,  70,4095,4095,1473,1443,1300,2116,1353,1021,
  57,  56,  69,4095,4095,1474,1442,1300,2116,1338,1021,
  56,  57,  70,4095,4095,1473,1442,1298,2113,1337,1023,
  56,  57,  70,4095,4095,1474,1443,1296,2117,1337,1021,
  57,  56,  69,4095,4095,1477,1443,1296,2117,1286,1021,
  57,  56,  70,4095,4095,1472,1442,1295,2116,1331,1021,
  58,  57,  71,4095,4095,1474,1442,1297,2117,1291,1022,
  57,  57,  71,4095,4095,1476,1442,1297,2114,1343,1023,
  56,  56,  68,4095,4095,1474,1442,1296,2117,1337,1022,
  56,  57,  71,4095,4095,1474,1442,1299,2115,1345,1022,
  56,  56,  69,4095,4095,1473,1443,1295,2117,1339,1021,
  57,  56,  70,4095,4095,1474,1443,1298,2116,1342,1023,
  57,  55,  70,4095,4095,1476,1444,1297,2116,1341,1022,
  57,  57,  69,4095,4095,1475,1442,1297,2115,1347,1022,
  55,  56,  69,4095,4095,1474,1443,1297,2118,1326,1023,
  57,  56,  69,4095,4095,1475,1442,1298,2118,1339,1022,
  56,  56,  70,4095,4095,1474,1443,1297,2115,1328,1022,
  56,  55,  68,4095,4095,1473,1443,1301,2117,1344,1023,
  57,  58,  70,4095,4095,1473,1443,1298,2116,1346,1021,
  56,  55,  70,4095,4095,1474,1443,1297,2117,1339,1021,
  57,  56,  69,4095,4095,1475,1445,1298,2116,1337,1022,
  57,  57,  70,4095,4095,1475,1442,1296,2115,1341,1022,
  56,  55,  70,4095,4095,1474,1443,1298,2115,1347,1022,
  57,  57,  69,4095,4095,1475,1445,1298,2119,1334,1023,
  56,  56,  70,4095,4095,1474,1442,1297,2117,1345,1021,
  56,  57,  69,4095,4095,1474,1444,1297,2116,1340,1022,
  56,  57,  69,4095,4095,1472,1444,1297,2117,1339,1024,
  56,  57,  69,4095,4095,1474,1443,1296,2118,1345,1020,
  57,  57,  69,4095,4095,1474,1443,1298,2118,1340,1021,
  57,  56,  69,4095,4095,1473,1442,1300,2116,1299,1022,
  56,  57,  70,4095,4095,1474,1444,1296,2116,1338,1022,
  57,  55,  69,4095,4095,1472,1442,1296,2115,1347,1024,
  57,  56,  69,4095,4095,1475,1441,1298,2117,1341,1023,
  57,  55,  69,4095,4095,1473,1442,1295,2116,1347,1023,
  56,  57,  69,4095,4095,1474,1442,1299,2118,1341,1021,
  57,  56,  69,4095,4095,1474,1443,1298,2113,1337,1022,
  57,  57,  69,4095,4095,1474,1443,1299,2116,1338,1021,
  58,  57,  71,4095,4095,1474,1444,1298,2116,1344,1022,
  57,  56,  69,4095,4095,1475,1443,1296,2115,1347,1023,
  56,  56,  69,4095,4095,1475,1444,1297,2115,1341,1022,
  56,  55,  69,4095,4095,1475,1444,1299,2118,1348,1022,
  56,  57,  69,4095,4095,1476,1443,1300,2118,1342,1023,
  56,  56,  69,4095,4095,1474,1442,1298,2118,1344,1023,
  57,  57,  69,4095,4095,1473,1442,1297,2112,1322,1022,
  57,  57,  70,4095,4095,1475,1444,1299,2113,1329,1024,
  57,  56,  70,4095,4095,1474,1443,1297,2116,1342,1021,
  55,  56,  69,4095,4095,1476,1444,1295,2115,1338,1022,
  57,  55,  69,4095,4095,1477,1444,1300,2113,1362,1021,
  57,  57,  69,4095,4095,1475,1443,1298,2114,1334,1023,
  57,  57,  69,4095,4095,1474,1442,1296,2116,1305,1024,
  57,  56,  69,4095,4095,1475,1443,1296,2116,1341,1024,
  56,  57,  69,4095,4095,1476,1443,1296,2114,1343,1023,
  56,  55,  69,4095,4095,1477,1444,1295,2114,1337,1023,
  58,  58,  69,4095,4095,1476,1442,1298,2115,1353,1023,
  56,  57,  69,4095,4095,1474,1441,1297,2121,1345,1024,
  58,  57,  70,4095,4095,1474,1443,1301,2117,1322,1024,
  57,  55,  69,4095,4095,1476,1444,1296,2115,1343,1022,
  56,  57,  69,4095,4095,1476,1442,1298,2116,1341,1023,
  56,  57,  70,4095,4095,1476,1444,1297,2115,1343,1021,
  58,  56,  69,4095,4095,1476,1444,1298,2114,1348,1023,
  57,  57,  70,4095,4095,1474,1443,1299,2114,1339,1022,
  57,  55,  69,4095,4095,1475,1443,1299,2114,1350,1022,
  56,  57,  70,4095,4095,1476,1444,1299,2114,1298,1022,
  56,  56,  69,4095,4095,1474,1445,1298,2116,1365,1024,
  56,  55,  67,4095,4095,1474,1442,1295,2116,1339,1024,
  57,  56,  70,4095,4095,1475,1443,1299,2115,1340,1024,
  56,  55,  71,4095,4095,1477,1444,1296,2111,1334,1022,
  57,  56,  69,4095,4095,1476,1443,1297,2116,1336,1021,
  57,  57,  69,4095,4095,1476,1443,1297,2114,1359,1023,
  56,  57,  69,4095,4095,1474,1443,1295,2115,1295,1024,
  57,  57,  69,4095,4095,1475,1443,1298,2118,1330,1021,
  57,  55,  70,4095,4095,1476,1444,1297,2118,1346,1023,
  56,  55,  68,4095,4095,1476,1445,1297,2117,1373,1024,
  56,  56,  70,4095,4095,1476,1445,1300,2117,1350,1022,
  56,  57,  69,4095,4095,1476,1443,1300,2116,1358,1022,
  58,  56,  69,4095,4095,1475,1445,1296,2118,1338,1024,
  56,  56,  68,4095,4095,1476,1444,1297,2117,1338,1023,
  55,  57,  70,4095,4095,1476,1444,1297,2115,1330,1021,
  56,  55,  70,4095,4095,1476,1443,1298,2116,1340,1022,
  57,  55,  70,4095,4095,1476,1444,1297,2113,1355,1024,
  56,  56,  69,4095,4095,1477,1443,1298,2114,1332,1023,
  56,  57,  70,4095,4095,1474,1443,1299,2117,1337,1022,
  57,  57,  69,4095,4095,1476,1444,1300,2113,1334,1022,
  57,  55,  69,4095,4095,1475,1443,1297,2117,1338,1024,
  56,  56,  68,4095,4095,1474,1443,1296,2118,1336,1024,
  56,  56,  71,4095,4095,1475,1444,1297,2117,1313,1024,
  56,  56,  68,4095,4095,1476,1443,1297,2113,1347,1024,
  56,  55,  73,4095,4095,1474,1443,1299,2117,1347,1023,
  56,  55,  69,4095,4095,1475,1444,1297,2117,1339,1023,
  57,  55,  69,4095,4095,1475,1445,1294,2115,1346,1024,
  56,  56,  69,4095,4095,1474,1443,1297,2120,1339,1023,
  56,  56,  71,4095,4095,1475,1444,1295,2116,1333,1024,
  56,  56,  70,4095,4095,1474,1443,1296,2115,1373,1023,
  57,  56,  69,4095,4095,1475,1444,1299,2115,1336,1024,
  55,  57,  69,4095,4095,1474,1443,1296,2116,1341,1023,
  58,  57,  70,4095,4095,1476,1443,1298,2118,1343,1024,
  57,  56,  69,4095,4095,1476,1444,1296,2115,1340,1024,
  55,  56,  69,4095,4095,1476,1445,1296,2118,1339,1023,
  55,  55,  69,4095,4095,1475,1443,1298,2117,1321,1024,
  55,  58,  69,4095,4095,1477,1445,1296,2117,1334,1024,
  56,  56,  71,4095,4095,1476,1444,1295,2117,1341,1023,
  56,  55,  69,4095,4095,1477,1445,1300,2117,1335,1024,
  55,  56,  70,4095,4095,1475,1443,1297,2117,1341,1024,
  57,  55,  70,4095,4095,1474,1444,1297,2115,1315,1022,
  57,  57,  70,4095,4095,1477,1443,1300,2115,1341,1024,
  56,  57,  68,4095,4095,1475,1443,1298,2116,1338,1024,
  57,  55,  69,4095,4095,1476,1445,1297,2116,1343,1024,
  56,  55,  69,4095,4095,1475,1445,1297,2117,1338,1024,
  56,  56,  69,4095,4095,1476,1444,1300,2117,1301,1024,
  57,  56,  71,4095,4095,1475,1444,1299,2117,1355,1023,
  56,  55,  70,4095,4095,1475,1442,1298,2114,1345,1021,
  57,  58,  69,4095,4095,1477,1445,1299,2115,1337,1024,
  57,  56,  69,4095,4095,1475,1445,1297,2118,1344,1024,
  57,  56,  69,4095,4095,1476,1444,1297,2115,1343,1023,
  57,  56,  70,4095,4095,1475,1444,1299,2116,1350,1023,
  57,  57,  71,4095,4095,1476,1444,1299,2115,1365,1024,
  56,  56,  68,4095,4095,1477,1444,1295,2114,1342,1024,
  56,  56,  68,4095,4095,1475,1444,1297,2117,1357,1024,
  56,  58,  70,4095,4095,1474,1443,1297,2113,1341,1023,
  56,  56,  69,4095,4095,1477,1445,1300,2117,1341,1024,
  56,  55,  69,4095,4095,1476,1445,1297,2120,1332,1024,
  56,  55,  69,4095,4095,1474,1444,1299,2117,1338,1024,
  55,  57,  71,4095,4095,1476,1444,1295,2117,1333,1024,
  55,  55,  69,4095,4095,1476,1444,1297,2115,1332,1023,
  56,  55,  70,4095,4095,1477,1443,1296,2115,1341,1024,
  57,  55,  70,4095,4095,1476,1443,1295,2116,1305,1024,
  55,  55,  69,4095,4095,1477,1443,1295,2116,1341,1024,
  57,  57,  71,4095,4095,1476,1445,1297,2116,1320,1024,
  56,  55,  70,4095,4095,1476,1443,1297,2117,1335,1025,
  57,  56,  70,4095,4095,1477,1445,1300,2118,1339,1024,
  57,  56,  71,4095,4095,1477,1445,1297,2118,1331,1023,
  57,  56,  70,4095,4095,1477,1445,1296,2118,1337,1024,
  57,  57,  68,4095,4095,1475,1444,1297,2116,1340,1025,
  57,  56,  71,4095,4095,1476,1444,1297,2115,1341,1022,
  57,  57,  70,4095,4095,1477,1445,1297,2119,1353,1023,
  57,  55,  70,4095,4095,1477,1445,1300,2118,1309,1024,
  56,  56,  70,4095,4095,1477,1445,1297,2117,1339,1024,
  56,  56,  70,4095,4095,1477,1443,1296,2115,1339,1023,
  57,  57,  70,4095,4095,1477,1446,1296,2113,1341,1024,
  57,  54,  68,4095,4095,1476,1444,1298,2115,1337,1024,
  56,  56,  70,4095,4095,1476,1445,1298,2115,1338,1025,
  56,  56,  70,4095,4095,1476,1443,1296,2116,1345,1024,
  56,  56,  69,4095,4095,1477,1444,1298,2116,1336,1021,
  57,  55,  71,4095,4095,1474,1444,1298,2115,1328,1024,
  57,  56,  69,4095,4095,1476,1445,1297,2115,1352,1021,
  56,  55,  70,4095,4095,1476,1444,1298,2114,1346,1024,
  57,  56,  70,4095,4095,1477,1445,1296,2116,1345,1025,
  56,  56,  69,4095,4095,1475,1445,1297,2117,1339,1024,
  57,  55,  70,4095,4095,1476,1445,1294,2116,1330,1024,
  57,  56,  69,4095,4095,1477,1446,1299,2117,1338,1025,
  56,  57,  69,4095,4095,1476,1444,1297,2119,1343,1024,
  57,  55,  69,4095,4095,1477,1445,1297,2117,1340,1023,
  56,  57,  70,4095,4095,1476,1444,1297,2115,1339,1024,
  57,  56,  67,4095,4095,1475,1445,1299,2118,1337,1024,
  57,  57,  70,4095,4095,1477,1446,1299,2117,1349,1024,
  56,  57,  70,4095,4095,1477,1447,1298,2117,1335,1024,
  56,  57,  69,4095,4095,1477,1445,1298,2118,1341,1024,
  56,  55,  69,4095,4095,1477,1444,1298,2116,1333,1023,
  55,  57,  68,4095,4095,1476,1444,1297,2117,1335,1024,
  56,  56,  70,4095,4095,1474,1443,1299,2116,1347,1024,
  57,  56,  69,4095,4095,1477,1444,1299,2117,1348,1024,
  56,  55,  69,4095,4095,1477,1445,1299,2116,1349,1024,
  56,  55,  69,4095,4095,1477,1445,1298,2116,1320,1024,
  58,  57,  70,4095,4095,1478,1446,1295,2114,1337,1025,
  57,  57,  70,4095,4095,1476,1445,1295,2114,1317,1024,
  57,  56,  70,4095,4095,1477,1444,1298,2118,1333,1024,
  57,  57,  71,4095,4095,1476,1443,1300,2116,1347,1023,
  57,  56,  69,4095,4095,1477,1445,1295,2118,1327,1024,
  56,  55,  69,4095,4095,1476,1444,1296,2115,1340,1024,
  57,  55,  69,4095,4095,1476,1445,1296,2115,1345,1024,
  55,  57,  69,4095,4095,1477,1445,1296,2118,1339,1024,
  56,  55,  69,4095,4095,1477,1445,1299,2115,1335,1023,
  56,  56,  70,4095,4095,1477,1446,1296,2117,1344,1025,
  56,  57,  70,4095,4095,1479,1445,1298,2114,1335,1025,
  55,  56,  69,4095,4095,1476,1445,1299,2116,1331,1024,
  57,  55,  70,4095,4095,1481,1446,1297,2118,1324,1023,
  56,  55,  71,4095,4095,1477,1447,1301,2115,1324,1026,
  56,  56,  71,4095,4095,1477,1445,1295,2117,1319,1025,
  56,  55,  69,4095,4095,1478,1445,1296,2115,1329,1025,
  56,  55,  69,4095,4095,1478,1446,1297,2116,1317,1024,
  57,  57,  70,4095,4095,1477,1446,1297,2114,1327,1025,
  57,  56,  70,4095,4095,1478,1444,1299,2117,1329,1025,
  57,  56,  69,4095,4095,1477,1443,1298,2113,1305,1024,
  56,  56,  70,4095,4095,1477,1446,1297,2114,1344,1024,
  56,  56,  70,4095,4095,1479,1445,1294,2114,1345,1023,
  57,  56,  69,4095,4095,1477,1445,1297,2114,1334,1024,
  57,  57,  69,4095,4095,1477,1446,1297,2120,1349,1025,
  56,  56,  70,4095,4095,1477,1445,1297,2116,1337,1025,
  56,  56,  69,4095,4095,1477,1445,1299,2119,1330,1027,
  56,  55,  69,4095,4095,1477,1444,1297,2117,1343,1024,
  57,  57,  70,4095,4095,1480,1447,1296,2114,1309,1024,
  56,  55,  68,4095,4095,1477,1445,1298,2116,1332,1025,
  55,  56,  69,4095,4095,1478,1445,1294,2116,1339,1024,
  56,  56,  71,4095,4095,1480,1443,1299,2115,1333,1024,
  56,  57,  69,4095,4095,1477,1445,1296,2121,1320,1026,
  56,  57,  68,4095,4095,1479,1445,1299,2114,1341,1024,
  55,  55,  70,4095,4095,1477,1445,1299,2114,1338,1025,
  56,  56,  70,4095,4095,1480,1444,1294,2113,1339,1024,
  57,  57,  70,4095,4095,1479,1445,1299,2116,1345,1025,
  57,  55,  67,4095,4095,1479,1446,1298,2117,1339,1025,
  56,  55,  69,4095,4095,1480,1445,1295,2114,1339,1026,
  57,  55,  69,4095,4095,1475,1446,1298,2117,1336,1024,
  56,  55,  70,4095,4095,1477,1445,1298,2115,1342,1025,
  56,  57,  70,4095,4095,1477,1446,1297,2116,1340,1024,
  55,  56,  69,4095,4095,1479,1446,1297,2115,1354,1024,
  57,  57,  67,4095,4095,1478,1448,1298,2118,1340,1023,
  57,  56,  69,4095,4095,1478,1446,1296,2118,1323,1024,
